"disease","recipient","loc_id","start_date","data_source","program_activity","country","year","grant_number","period","source","budget","expenditure","disbursement"
"malaria","DPS ITURI","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21570,0,0
"malaria","DPS MAI-NDOMBE","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",11110,0,0
"malaria","DPS SUD UBANGI","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",7250,0,0
"malaria","DPS NORD UBANGI","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",6415,0,0
"malaria","DPS MANIEMA","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",10770,0,0
"malaria","DPS HAUT UELE","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8105,0,0
"malaria","DPS KWANGO","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",6340,0,0
"malaria","DPS NORD KIVU","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21255,0,0
"malaria","DPS TSHUAPA","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8790,0,0
"malaria","DPS KINSHASA","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",16105,0,0
"malaria","DPS KONGO CENTRAL","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",14015,0,0
"malaria","DPS BAS UELE","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",5965,0,0
"malaria","DPS MONGALA","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",10380,0,0
"malaria","DPS TSHOPO","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",7465,0,0
"malaria","DPS KWILU","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",19980,0,0
"malaria","DPS EQUATEUR","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",9390,0,0
"malaria","DPS ITURI","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21570,0,0
"malaria","DPS MAI-NDOMBE","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",11110,0,0
"malaria","DPS SUD UBANGI","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",7250,0,0
"malaria","DPS NORD UBANGI","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",6415,0,0
"malaria","DPS MANIEMA","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",10770,0,0
"malaria","DPS HAUT UELE","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8105,0,0
"malaria","DPS KWANGO","DRC","2020-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",6340,0,0
"malaria","DPS NORD KIVU","DRC","2020-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",21255,0,0
"malaria","DPS TSHUAPA","DRC","2020-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",8790,0,0
"malaria","GF-PPM","uga","2017-04-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","MoFPED","uga","2017-04-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","GF-PPM","uga","2017-07-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","MoFPED","uga","2017-07-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","DPS ITURI","DRC","2018-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",21570,0,0
"malaria","DPS MAI-NDOMBE","DRC","2018-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",11110,0,0
"malaria","DPS SUD UBANGI","DRC","2018-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",7250,0,0
"malaria","DPS NORD UBANGI","DRC","2018-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6415,0,0
"malaria","DPS MAI-NDOMBE","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",11110,0,0
"malaria","DPS SUD UBANGI","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",7250,0,0
"malaria","DPS NORD UBANGI","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6415,0,0
"malaria","DPS MANIEMA","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",10770,0,0
"malaria","DPS HAUT UELE","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",8105,0,0
"malaria","DPS KWANGO","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",6340,0,0
"malaria","DPS NORD KIVU","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21255,0,0
"malaria","DPS TSHUAPA","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8790,0,0
"malaria","DPS KINSHASA","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",16105,0,0
"malaria","DPS KONGO CENTRAL","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",14015,0,0
"malaria","DPS BAS UELE","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",5965,0,0
"malaria","DPS MONGALA","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",10380,0,0
"malaria","DPS TSHOPO","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",7465,0,0
"malaria","DPS KWILU","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",19980,0,0
"malaria","DPS EQUATEUR","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",9390,0,0
"malaria","DPS ITURI","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21570,0,0
"malaria","DPS KWANGO","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",6340,0,0
"malaria","DPS NORD KIVU","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",21255,0,0
"malaria","DPS TSHUAPA","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8790,0,0
"malaria","DPS KINSHASA","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",16105,0,0
"malaria","DPS KONGO CENTRAL","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",14015,0,0
"malaria","DPS BAS UELE","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",5965,0,0
"malaria","DPS MONGALA","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",10380,0,0
"malaria","DPS TSHOPO","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",7465,0,0
"malaria","DPS KWILU","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",19980,0,0
"malaria","SECTEUR PRIVE","DRC","2018-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",0,0,0
"malaria","SECTEUR PRIVE","DRC","2018-04-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",73775.1,0,0
"malaria","SECTEUR PRIVE","DRC","2018-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",7927.5,0,0
"malaria","SECTEUR PRIVE","DRC","2018-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",17357.5,0,0
"malaria","SECTEUR PRIVE","DRC","2019-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2019-04-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2019-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2019-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2020-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2020-04-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2020-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","SECTEUR PRIVE","DRC","2020-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",20993.875,0,0
"malaria","PSI","multiple","2016-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",782252.488443,0,0
"malaria","PSI","multiple","2016-04-01","fpm","Community care and outreach","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","SRs","uga","2017-01-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",1369004.8093,0,0
"malaria","TASO","uga","2017-01-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",662347.492,0,0
"malaria","SRs","uga","2017-04-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",1162834.4313,0,0
"malaria","TASO","uga","2017-04-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",7092.492,0,0
"malaria","GF-PPM","uga","2017-01-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",2463098.879077,0,0
"malaria","MoFPED","uga","2017-01-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",156549.400302,0,0
"malaria","GF-PPM","uga","2017-10-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","MoFPED","uga","2017-10-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-MoFPED",90,"gf",0,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-01-01","fpm","Community care and outreach","Uganda",2018,"UGA-M-MoFPED",90,"gf",1559417.803014,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-04-01","fpm","Community care and outreach","Uganda",2018,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-07-01","fpm","Community care and outreach","Uganda",2018,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-04-01","fpm","Community care and outreach","Uganda",2019,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-07-01","fpm","Community care and outreach","Uganda",2019,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","PSI","multiple","2016-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2016-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2016,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-01-01","fpm","Community care and outreach","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-04-01","fpm","Community care and outreach","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-07-01","fpm","Community care and outreach","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","PSI","multiple","2017-10-01","fpm","Community care and outreach","Congo (Democratic Republic)",2017,"COD-M-PSI",90,"gf",0,0,0
"malaria","TASO","uga","2017-10-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",7092.492,0,0
"malaria","SRs","uga","2017-10-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",905385.1073,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2018-10-01","fpm","Community care and outreach","Uganda",2018,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-01-01","fpm","Community care and outreach","Uganda",2019,"UGA-M-MoFPED",90,"gf",1572782.446874,0,0
"malaria","SRs","uga","2017-07-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",936034.0993,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2019-10-01","fpm","Community care and outreach","Uganda",2019,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-10-01","fpm","Community care and outreach","Uganda",2020,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","TASO","uga","2017-07-01","fpm","Community care and outreach","Uganda",2017,"UGA-M-TASO",90,"gf",7092.492,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-01-01","fpm","Community care and outreach","Uganda",2020,"UGA-M-MoFPED",90,"gf",1528557.719674,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-04-01","fpm","Community care and outreach","Uganda",2020,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","Ministry of Finance, Planning and Economic Development of the Republic of Uganda","uga","2020-07-01","fpm","Community care and outreach","Uganda",2020,"UGA-M-MoFPED",90,"gf",7494.285714,0,0
"malaria","DPS TSHUAPA","DRC","2020-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",5929.2,0,0
"malaria","DPS NORD KIVU","DRC","2020-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",16312.2,0,0
"malaria","DPS KWANGO","DRC","2020-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",4583.4,0,0
"malaria","SANRU Asbl","DRC","2019-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8153.285,0,0
"malaria","SANRU Asbl","DRC","2020-01-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",0,0,0
"malaria","SANRU Asbl","DRC","2019-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8153.285,0,0
"malaria","SANRU Asbl","DRC","2019-07-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8153.285,0,0
"malaria","DPS MANIEMA","DRC","2020-07-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",9244.2,0,0
"malaria","DPS HAUT UELE","DRC","2020-07-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",9570,0,0
"malaria","SANRU Asbl","DRC","2019-01-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2019,"COD-M-SANRU",90,"gf",8153.285,0,0
"malaria","SANRU Asbl","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6278.005,0,0
"malaria","DPS HAUT UELE","DRC","2020-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",9570,0,0
"malaria","SANRU Asbl","DRC","2018-01-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6278.005,0,0
"malaria","SANRU Asbl","DRC","2020-07-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",0,0,0
"malaria","SANRU Asbl","DRC","2020-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",0,0,0
"malaria","DPS NORD KIVU","DRC","2018-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",16312.2,0,0
"malaria","SANRU Asbl","DRC","2020-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2020,"COD-M-SANRU",90,"gf",0,0,0
"malaria","SANRU Asbl","DRC","2018-07-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6278.005,0,0
"malaria","SANRU Asbl","DRC","2018-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6279.301,0,0
"malaria","DPS TSHUAPA","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",5929.2,0,0
"malaria","DPS KINSHASA","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",12498.6,0,0
"malaria","DPS KONGO CENTRAL","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",12434.4,0,0
"malaria","DPS BAS UELE","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",5599.2,0,0
"malaria","DPS MONGALA","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6622.2,0,0
"malaria","DPS TSHOPO","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",12027.6,0,0
"malaria","DPS KWILU","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",11836.8,0,0
"malaria","DPS EQUATEUR","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",8094,0,0
"malaria","DPS ITURI","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",14767.2,0,0
"malaria","DPS TSHUAPA","DRC","2018-10-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",5929.2,0,0
"malaria","DPS SUD UBANGI","DRC","2018-04-01","fpm","Case detection and diagnosis","Congo (Democratic Republic)",2018,"COD-M-SANRU",90,"gf",6834.6,0,0
